"Majority protein IDs","Protein names","Gene names","13001","13003","04002","20005","22002","21001","01005","07006","07001","07004","14004","01004","07002","01001","14002","20004","24002","10003","04001","20007","07007","26101","13005","04015","13008","01010","18001","14005","07008","34002","25002","04005","06014","08002","18003","20006","21003","01008","04012","07009","25003","25001","13017","01013","18007","24006","18006","24009","18004","07011","13018","25013","17005","24008","26008","06021","27005","35002","26004","24007","20009","12002","13016","37001","01011","13011","07013","24005","13019","07012","01014","12001","07014","17004","20018","01012","07017","25023","33002","20019","25014","25020","17009","06022","09005","25018","13010","24011","20020","01017","04037","01016","08004","04044","01015","18009","29002","04029","07015","04021","28008","04025","13023","25021","25005","04028","18008","06045","13020","07023","04047","25035","24015","01020","28011","21004","28018","04064","07020","04057","02008","28012","21006","13025","07019","04062","04052","04034","16006","04043","13027","04039","04069","01018","24012","28020","06059","04055","08012","04063","13021","08011","28017","06064","04053","04059","20023","09007","21005","04046","28021","07021","06057","28016","18010","08008","07024","08009","04051","14010","04054","04060","28014","09008","28019","07018","04065","28010","08015","26110","04061","12004","04068","10006","04040","27015","28007","28022","04011","08010","04049","04058","04056","17012","37004"
"O00151","PDZ and LIM domain protein 1","PDLIM1",28.1275685403829,27.9589395750883,28.647528144221,28.5420678495141,29.5634816483467,28.5490297458869,29.0846515665772,28.5180284113231,28.3045542276087,28.4074048332249,27.722521141252,29.538348334393,29.055327119264,28.5282482963118,28.9094645523524,28.3250129149802,29.9688142417312,29.4827904809721,29.548987435823,28.3595442177954,28.8056739182899,29.3572390755147,28.8033237219399,28.5124981552754,29.6265156035884,29.1711876469866,30.2122936224615,28.5484122588115,27.9875552152218,29.4389796156764,NA,26.7490101995381,29.0849898279097,27.9128470435776,29.675422571665,28.7377937280747,28.9779855895286,28.9598000807666,28.8067782226873,28.0582887336488,26.4276366357664,27.7361250421178,29.1686480959454,28.6077745850055,30.0806358745442,29.1706480645908,29.928268606239,28.5334725622811,30.0809433848345,29.1278899730693,28.9764925413507,30.5061307922048,26.9508346742369,28.9442194758886,27.6058501158105,28.8005790356196,NA,29.4300022557444,29.5359929230092,29.1714016099368,30.3570674858909,29.9808711187196,29.1704760146085,29.833200677933,29.4838782546143,29.5376192741281,30.2962157935269,28.6359651626878,29.9465631158878,26.7572928453357,28.7797392901232,28.2094111223529,27.783919445014,27.0320971966256,27.5984419352626,27.7667941616268,28.1884429097946,28.4838923930204,29.6823460223219,28.3095092440301,29.5046103794934,30.7280332156111,28.042937472926,28.9574720205007,NA,29.8983496138262,28.6301053389831,28.9727237463798,NA,27.1784311327314,29.5194121350128,29.9312692635908,29.6943444922329,28.9399367706215,29.4962434133805,29.4884917190643,NA,27.8818100164408,29.3092252899106,28.5884969972345,29.3073833060754,29.9741356076572,29.4827335025425,28.7421293050897,26.7912020457168,27.0702759131598,29.50135456594,29.4607032332737,29.8009722511302,27.815650270644,27.357434816753,29.8986425372474,28.0757730718459,28.4631714860273,29.0079781776177,28.8609705359914,29.3161928480213,29.6548049184078,27.839670616168,29.3408529118199,29.5051904242333,30.0928031005038,27.9947571389817,29.4482073122615,26.7466110862642,28.6407286065579,28.8956542293756,28.7337656127639,28.8854614164533,29.9284245792775,29.4895018218935,29.1850836644588,28.4783169933089,28.5332751870118,27.860650541106,28.3996397494775,28.2480979653361,29.2601112472848,29.6134020184025,28.7592613017987,27.8605378299417,29.3809313120939,28.2729936338035,28.7124835494654,28.8760749171069,29.5955229244229,25.1861884609158,26.4767904470954,28.9805667124961,28.8099651232553,28.5762924234682,28.1659452658183,29.6076430942342,28.9860486867189,29.2920448057912,28.9950206885235,28.8134793262645,29.0564083350024,29.150386297962,29.3423269988043,29.2239834105603,29.6184052193003,29.997574640927,27.9410507415652,29.0533013305884,27.754936624668,29.6312632170897,29.2202144513579,28.4311727648174,29.1572974276056,29.1562153554809,29.8419550993744,29.5289499205894,29.7849873287101,28.9838550742222,NA,29.3080635842104,28.9194995862258,28.592605651139,28.9035520149663,28.9652092582204,29.7997569086747,29.1307570394734,27.7675549771647,29.7592087699527
"O00187","Mannan-binding lectin serine protease 2","MASP2",29.9352295351567,30.0367013487918,29.206140218274,NA,30.2869949372251,29.7588340789714,29.0936765934443,29.7499495063689,29.3918462730888,31.0654549202155,29.3275771845253,30.1250755602951,30.9686613460378,30.4498920703663,30.1325254570844,29.4908989651086,29.7351161493086,29.519433019705,30.7833840606178,29.2196800700656,27.9215212706642,29.594504348193,29.189045564044,29.1109519002,29.4954699401673,29.537809310965,29.409975740707,28.9761601932294,30.2876138975465,29.3296633300348,29.6413406779373,29.7429110527222,29.8710407822373,29.9410976739429,28.3935621056097,28.9390820925099,28.6825381674543,29.1949150791758,30.1950761292418,29.0216194944562,29.3236605104459,30.4807351136039,29.7123216988134,29.6256173366843,29.4918671606201,29.2655838674114,29.8557852593519,29.3179644312759,28.9050334557559,29.3849786914128,27.4688652577306,28.2042675460216,29.0885812205556,29.0465661669885,29.6323293034146,28.9650227591684,29.6601803650858,30.6242910182659,28.3910548781823,29.9382086821367,28.4340469722355,28.1625832546314,28.6140869218657,29.1378670277776,29.1002001761112,28.1979067181778,27.2337119707825,28.8769347731589,29.2791477747074,29.0120625133046,28.9258813612137,28.8976379485216,28.1357559349945,28.3106841946722,29.2410754138446,29.8193128626855,28.3487108672333,29.8826302759498,28.3132628160288,29.6090244854608,27.9422677688367,29.2613732924148,28.6120463028309,29.0240880951863,28.6357534304991,28.6824384009226,29.1965360977436,28.5550131400057,29.0184491232004,29.5229447128962,29.3523211061811,28.6195228245478,29.1503485022553,29.9325009759338,29.7119624523654,29.172691182537,29.3474029374983,29.1354080572384,29.2673056204873,29.1574863315604,29.2757344956592,29.663429985662,29.000758937139,28.6650839838132,29.6168557070617,28.4780788354322,29.3474077954486,29.1229136041515,29.384509753784,29.7938567865311,29.3204635644535,28.6724946189666,29.7260411025828,29.5485286787804,28.8741358083086,29.5534693372934,29.0768436490594,29.0731759590735,28.1960461503762,28.896213390616,29.4076128149058,28.1557442442461,29.0425872017203,29.5653192028887,29.1688289458319,28.6620695199037,29.9202811583438,29.1754519414918,30.1862486189026,29.362517761672,30.1418328939523,29.1983048958633,29.9431093811276,29.2407730023904,29.4202569717978,28.8546681057775,28.8773278561352,28.7206374514439,28.3891522241217,28.7496358220879,29.0292312698053,28.8167130871043,28.8061053939529,28.7953551126096,28.6524297962869,29.2525933896565,28.620834066583,29.6856602324237,28.9958759004546,29.1346973492115,29.6087436890121,28.9397375613648,29.1879121547376,28.7199051514295,29.613542409943,28.5284945308956,29.664914554079,28.9436615398539,29.3075507675398,29.2141891169058,28.9584299640305,29.409165985527,29.3226374563891,29.9274225336363,29.1953836132177,29.625267838275,29.4346235115267,29.8476324101675,29.7408609722963,29.9444152074713,29.2906061365966,30.6590791330919,28.6097307527627,28.742318174744,28.5280715538653,29.1682101134075,29.2406879910505,28.1842155351597,29.1959475018965,29.4081262690454,29.1182039672523,29.1655526123734,28.1952613550818,29.6719282163536,29.6302240169584
"O00299","Chloride intracellular channel protein 1","CLIC1",29.9776161131382,30.7367594770465,31.1416349135498,31.0771144655694,31.309905670327,31.7925110124287,32.0779375322112,31.7828214897304,31.4608964180834,31.8389460411862,30.9837153242722,31.724380617741,31.6452379931632,31.6785954096213,32.2587087794477,31.8439767186973,32.4565530640385,32.5084217860175,32.3046846920155,31.3951275995557,32.2873570058688,32.2968025319854,32.0510701667725,31.9582764865795,33.0001544247656,32.3970763315715,33.1000187040387,32.3663194051931,31.1604168047097,32.3570975559351,30.258399685488,30.5885354229966,32.6469420824628,31.8758905888509,32.7160119424773,31.966457924435,31.3654700960955,31.6673873767225,32.2162975179265,31.3681661902643,29.7727564463959,30.5037638778739,31.8688580581791,31.5237038422441,32.5089250011441,31.83484877766,32.6875946039744,31.8897015988274,32.2120716796207,31.6975159098968,32.187050418906,32.8704804195796,30.1185867548553,32.0637151649621,30.6013567452889,32.525063968586,33.3812081170316,32.6610878406072,32.9182875768141,32.0473253251749,33.0858551086898,32.8147844757051,31.9067094291751,32.4502322476838,32.2467166877523,32.5078309205222,32.9506889378736,31.5115638657192,32.688943597421,30.2435941479847,31.8710289326993,31.6662164164962,31.1748357952592,30.5820831603737,31.5648798028934,31.6296359918736,31.9492423466681,32.1344040736957,32.647522990128,31.9848467620668,32.894261582007,33.259654196373,31.4683018622012,32.6267491980176,NA,32.4871870840168,32.1064003051076,32.215551671531,30.6287126323899,30.9119468218282,32.7694127328751,32.3470035738846,32.4014873513199,31.8039073202042,31.8473087721537,32.2181682597304,29.8282976673956,31.4477821973814,32.6830923769834,31.9539438385697,32.2426324634422,32.1572601077154,33.1589475435523,32.5757072742423,29.8676188584652,30.2154127266427,32.1064009603533,32.7396087094103,32.8878218163544,31.5934533602452,30.9372047947575,32.7895890709019,31.8496728209339,31.3575619386793,32.260829682755,32.542616266005,32.4641740466068,32.5088528373619,31.1865273225835,32.8015981432138,32.4893049642924,32.8579250025686,31.1830478732352,31.5568616234668,31.0463515156382,32.4196329770198,31.8289374754227,32.2973191937106,32.0557083994991,32.4940579337488,32.5241657813389,33.254542816364,32.4823514216326,31.290939476816,31.4327638708513,32.1190725134469,31.118213486807,31.8625878922098,32.2966959943149,32.1721732332874,31.0752254867293,31.6829195964602,31.479522736288,31.5676266713228,31.9794444708887,32.1283836420809,30.3312102784542,31.2706676076448,32.1419745728315,31.3776810499096,31.5003071278247,31.2863235388526,31.2062013296618,30.9781082625778,31.6242678102797,31.970815336799,30.6303676765776,30.8013862943691,30.460237652006,31.2536781449598,31.0568172893512,31.3456524036117,31.3550666011942,30.8040071052474,30.1000950819717,30.5538169883545,31.1927655276145,30.8989473840136,30.4829617873068,30.5056281628646,30.3827891823026,30.7673577634726,30.8134191414211,30.8606946730602,30.6784003743987,30.7241445172193,31.0516727935103,30.695770220926,30.7093576322578,30.3913389151217,30.9616449554951,31.4076122932569,31.1915237441746,30.1913159045629,31.5250040928237
"O00391","Sulfhydryl oxidase 1","QSOX1",29.6952337119472,27.794479724729,30.5131651882442,30.641098203999,30.3614698329872,30.8993134925981,30.9487004314234,30.682076679351,30.7648956760134,30.6489933041101,30.8626298856229,30.4088516292717,30.4548228809886,30.7917662297,30.8374860771626,31.279963327334,29.9424441669151,30.9033276708141,30.6182150919592,30.6002646793312,30.7061558775923,30.8758161776259,30.1398292325231,30.016604117217,30.2152196952076,30.2165577460498,30.3780434411123,30.7818372303109,30.2295229595071,29.9452357453879,29.6982548903875,31.616857507566,31.2798526945978,31.7207066415551,31.378330842865,31.0238320047633,31.1198177174049,30.6550457653069,31.3188689262889,31.1931493277576,31.258333983256,31.7284853304964,30.7171187042223,30.4906762264522,30.244179439787,29.943052844814,30.6077480652671,30.4877389715531,30.7010731085955,30.6908401140938,30.7640606485072,31.1380190969192,30.7998783130391,31.4651882279153,30.7008137947452,31.2390185150544,30.7473270931816,31.0987151493014,31.0573935495895,30.8208487645616,30.9916403463782,30.4315998726508,30.0874406629054,30.5061682079996,30.7188447178466,30.9228856884004,30.8986220547237,31.0430366342039,30.687470627252,30.6689658958202,31.6581016259281,30.9352252208447,31.4660184425602,30.8130975243374,31.0964341561625,30.9900148656377,31.332599064515,30.7851073936424,31.1831051362085,30.7795547526828,30.9611441615197,31.0837080065054,31.4219827416546,31.4158956973926,30.6079882046234,30.7582679517649,31.3395250613408,31.6636838288719,30.7775135855155,30.8632572028126,31.2474254562595,30.7424098728655,30.1170620316364,30.5897791414637,31.264674962234,30.6369093300367,30.5682444626284,30.7808038601551,30.1660510408039,30.0632851367879,30.7759616531689,30.1867088079175,30.5459747714692,30.3608460169713,30.2240202228967,30.2407955507054,31.0674699775552,30.8598847828614,30.442190280142,30.3269111038762,31.4113745652265,30.7543566246365,31.0764696921059,30.7461835896252,30.9388540541187,30.6758112683894,31.0712662685496,31.0985232094242,30.6291876120367,30.6209420994317,30.5222259185027,30.6226545616882,31.0203289143425,30.6129846623921,31.2608054212543,31.1576940250765,30.9990641996212,30.3694426570757,30.5079498169016,31.4799559955079,30.6905339813171,30.3221479364578,30.1461683932971,30.0573880942093,30.3748866508616,31.3247550560313,30.6774627678297,31.0590314900206,30.6383421089705,30.9951522740289,31.2278989552045,30.8231652643659,30.8718857860516,30.5346422358631,30.5331637170227,30.0380544200316,30.1581971621811,29.8042673327326,29.8232228038363,30.2531430140609,30.1128330314406,30.4034665308257,30.9461428361434,30.9712042710855,30.9708208622069,31.1830318188387,31.2645518428261,30.9404205112537,31.2253096838308,31.2601116680159,31.0305002790928,30.7081984660362,31.066195639941,31.3543588906652,29.9105924981532,29.4698603782614,30.3435960386771,29.5333479173257,30.6530620863633,29.1503323764314,30.1191407666413,30.6471618447004,30.2879766637824,30.0155339830421,31.0460770221646,29.981428360864,29.5795714474496,30.0028618745868,30.936668670922,30.8934126356935,29.8067840171214,30.7220371281733,30.4806599322573,31.2433962814505,30.9771424154526
"O00533","Neural cell adhesion molecule L1-like protein","CHL1",31.6773611398994,31.4073776030269,30.6845601953767,32.4729365843035,32.105728396847,31.8703301925506,32.0774822197521,31.923514647789,31.6844391639068,31.6837090227037,31.8476367108138,30.9048497610362,31.2576443617977,31.7079487499628,31.6848394561651,32.5265690798921,31.0152552708255,31.4328502495004,31.1101079414831,32.0864216696343,32.1448659051407,31.6120657708937,31.5283396386697,32.0207941538982,31.4155454016041,31.7920759462368,31.7493039654778,32.305167356807,31.6237929866397,32.2492057669947,31.7599070722285,32.0701604279535,32.8828184005234,32.0499430913814,32.0696695273909,31.6305009937947,32.754397305761,31.6829219524502,31.9465418733485,32.0587255554666,31.6043539169118,31.3698294789621,32.2369626299284,31.7141899580104,32.1096926195361,31.1301428704615,30.8577397722595,31.6951133568661,31.4712027418718,31.2929237108503,31.5336396140809,31.7916653925707,31.3264884647148,31.4495593838241,31.0370820565967,32.2755924203424,31.3435437190447,32.7566173959489,32.25104329396,32.2850165039276,32.0905592655196,31.3940775799357,30.6320706584014,31.3684609002164,31.3464120120127,31.4359428543813,30.9589730178264,32.6870694621657,31.429349397193,31.6072402228964,31.626142365778,31.3495838738802,31.0361038350477,31.4225238396707,32.0492787395403,31.4880447064441,31.8227317612685,31.7895757324949,31.9588103967524,32.0324738992017,32.2117123151094,31.4752491711957,31.5472088586571,31.5310741877629,31.4193313124073,31.3873129343208,31.6896188376973,31.6078363170265,31.680665026257,31.5742591678548,33.0074706378893,31.4498872897856,31.1689340387249,32.393343841081,30.7718704508874,31.5287834023758,31.6448506504982,31.380249134901,31.436198748148,32.3741878110095,32.1632775973282,32.6438737963912,31.8305514722882,32.0794952019323,31.8622674037103,31.1724128569607,30.725562743176,32.0764639707074,30.4483694219686,31.2657139005695,31.4548407027463,31.6930318287619,31.9392752045268,31.7715909215295,31.9081671057966,31.685464758959,31.7470160164049,31.2027430643865,32.5293092507768,31.2327660772253,31.6303453430031,31.2162618438473,31.2872603383311,31.162413460023,32.1800759213311,31.5118723063238,33.0883516917629,32.8154282457663,31.1014164621662,31.8267108191733,31.796399115722,31.7928673265118,32.285924799325,31.3074252709815,31.7202769319706,32.1003118490471,31.3784943719678,31.4795417299064,30.9003439997008,31.5439671929571,31.3624922094508,31.1379714270715,31.5821062536998,31.5898296438656,31.7554395738921,31.137285901158,31.4223666398529,31.4070350922166,31.2259828808944,31.6031642645822,31.5087713826118,32.3156359195609,31.4521160365385,31.3608340945266,31.7705913083086,31.7824293851143,31.600852658779,31.2838331674888,32.1408146545004,31.5865320757257,31.5635229654323,31.3467063334808,31.540458342364,30.8412274435878,30.7827925006626,31.24136336096,31.3062886930145,31.0121772906802,31.07715359254,29.974875968383,31.140918682302,31.0113255461593,30.9202114514139,30.2146108271579,31.1030819023432,31.6904104692562,30.9261542684595,31.4988182925864,30.2237230515061,31.4180094349889,31.5109913189594,31.1282775816367,31.5054217332159,30.8248225253557,31.37822604984
"O14786","Neuropilin-1","NRP1",25.6078278522509,28.894192732585,32.1603881915603,32.2059636713711,31.8757232954928,31.9736482381244,31.6358364464605,31.4015623540943,31.7306601263286,31.9367108086683,32.0462234264843,31.6975438016542,30.3066744630578,31.5895903466323,31.398693859423,32.2184006363761,31.0140492526717,31.7738503163013,31.6488604766323,31.5607698955088,31.1824519418742,31.6574199700836,31.2415642624214,31.8247900974166,31.8316148715399,30.9471488321961,31.770222591387,31.8566575704032,31.2775491991043,31.583870225026,31.5174721215748,31.2810064622246,32.2020123046848,31.9395472910392,31.766260976216,31.4756238516339,30.366433081468,30.931549542249,32.0875796987288,31.8494607495453,32.1345211230013,32.0735110478674,32.0226465104522,31.1570731804793,31.544079365645,30.4656980455628,31.6329573795252,31.9022508941745,31.3729872419974,31.8236467345133,31.7651772209513,30.6479980731203,31.6379741290382,32.5277601195165,31.5671630124729,32.6489930770431,31.5807304565427,32.2697512183859,31.6438957022477,31.9615256483554,31.8212585006431,31.7783289379543,31.0141248749756,31.5981863386192,32.2870335625771,31.4363838087252,31.2024930423115,31.371194896015,31.8907996522698,31.6151748655304,32.0064414990982,31.595297665464,32.1392434242441,31.65816570995,31.7232873257156,31.9886592940551,31.5675560023513,31.7399007914736,31.3635311040292,31.3410153133428,32.0665448442833,31.3100040350837,31.9179203392131,32.4485308784046,31.1996364023545,31.4154875076851,31.8612948161891,31.4856014782244,31.7320858374561,31.636588558183,32.2410595603634,31.5624342476504,31.6506124456569,31.9840043738142,31.4598755802093,31.8958080441522,31.4785860918291,31.2606327362121,31.2679815071274,31.5044156817809,31.5699624282318,31.3139462846767,32.061961615666,31.9567472963647,32.0203580665899,31.461846857898,31.9438118399645,31.5157773045206,31.6881909624325,31.33884218189,31.5900409143558,31.34448298116,31.8404241218433,31.1747414874402,31.6428163261699,32.1041304961306,31.5056566296858,30.6266927184952,31.5506781007568,31.0668190759987,31.4524568043942,31.1776476443968,31.4132963285413,30.2233823623328,31.5933704891787,31.4674254467715,31.7628014197707,31.9390835291118,31.9462600367487,32.0278956920707,31.4209943593092,31.9172413105346,31.9117643681221,30.6547025565408,31.0673893874739,31.5320765724074,31.858289155124,31.3663446291438,30.7425982994637,31.6185184767918,31.1122334708365,31.2406645540579,31.574623092262,31.4280545673554,31.4523299851684,31.3827106929217,31.4112624458653,31.1727772449833,31.6233251503216,31.7023609406115,31.6821234114414,31.6334722137421,31.3298635240107,31.2540188253109,31.3731501796906,31.3613303333377,30.8291133796099,31.3524112275598,30.5732079970317,30.3336815372522,30.7333729834774,30.6530112289849,30.2799221052645,31.3185524611698,31.0602128655673,30.7254936815588,31.1363235843423,30.9213700816748,31.0154894067958,30.231659041037,30.8613232166929,31.8979173566628,31.2360801929395,30.4930616375828,31.3234043263616,30.8813875341468,31.0020166329762,30.6265562639647,30.9680837716207,31.2713064305936,31.1839326007592,30.8099331459678,30.6152440251077,30.8531980765906,30.8023103594938
"O14791","Apolipoprotein L1","APOL1",32.7638475629339,31.816616811994,32.4346988491423,32.6014062772604,32.3335902382139,33.5620960045027,33.1092295173952,32.8805274327855,32.8881306421898,32.8195475429151,33.6875443091943,33.3694679590856,33.4981803901127,33.5622138857383,33.5762811163412,33.0308067103515,34.2783490642169,33.6908408548938,32.2130982942696,33.6813367552698,33.1108423294459,33.6977480354892,33.1949308551533,31.6047012816444,32.0098444897281,33.3352203672508,32.2564051004376,32.8218418916652,32.6546925196686,33.8639866797072,32.365860111461,32.8666212862304,33.6034500024754,33.5400913763586,33.5800546061477,33.3600898060651,32.7186981046803,32.8456116936315,33.4756331253618,33.1511638289928,32.9500768704404,33.5735602803721,32.9199955962964,33.0679780177639,32.6295478434279,32.8898034218486,32.1883444923431,33.1114946979644,33.0816314977965,33.1885793349028,33.7075769353695,33.9190861767223,32.9635073130752,33.3765153280049,33.8970076749578,34.1088429817745,33.6792290123497,33.5855686695299,33.6190538286815,32.9042793322825,34.1062670734305,33.5853003479498,32.1879506539486,33.3244148833271,33.5134543745828,34.021052651138,32.8575897141584,33.7673127039348,33.2250123411163,33.8648507532093,34.8324107505469,33.4749628670986,32.0441299246062,33.9046029309374,33.0092039819662,33.9923136031394,33.899387350025,32.4163260726816,34.0903190491216,33.4894678856492,33.4233259962716,33.4823918034966,33.3406602080178,33.6060359960367,32.8217836091662,33.4761030385857,34.8251525055072,33.7915947530968,33.3940676339408,33.71438283723,33.5310499095936,33.5254462511726,32.7651014242756,33.1195090455854,34.3738213987723,32.0254415506904,32.2364449044956,32.6130250382572,31.7619070610843,33.1372869945361,32.5398126935077,32.2852606867353,32.3757659755674,32.055364365451,32.0409777775952,32.6954675885156,33.6054145248176,33.3407248495343,32.6857706911844,31.9693184472017,32.8891098112843,32.7344999121102,31.7795049631335,33.3681903045431,32.2141125959692,33.9489294071309,33.1381091146401,33.4627089431548,32.7417650626181,33.5043991937305,33.5485687704986,33.4183259245515,31.8690161703353,31.5133499074372,33.2396688893486,33.2635140649743,32.4738682198102,31.7737375547299,31.6602538322918,32.5503228890694,32.0041544489239,31.9732900059905,31.6389272613485,32.5201452991532,32.5538195694725,32.6879161863287,32.7465478419496,33.2281835334256,33.4089264981149,32.4925033403829,33.7998660650138,33.4052592527458,32.0498847821707,32.7144828301104,32.7801617597294,31.4636009527258,32.1083650786315,32.2439609021963,32.6013469857047,32.1723400493889,31.3431455840158,31.6365695314611,33.0478571287086,32.5733313331888,32.2121016637034,32.4036583211822,31.1174127581389,31.9988513853606,31.9970324844883,32.5414281090263,32.8243747619207,32.9696020591173,31.8058728514525,32.053413029048,31.010183353777,29.7458675470426,30.5407648007302,29.8944610618827,31.992746571711,30.5431163318066,30.2900638562332,30.4335300494868,30.188753783999,30.9645902930343,30.3355133016092,32.1067185010901,30.6741423657902,29.6299640912394,32.5488169735356,32.1677266945755,30.977389465465,33.0191437686725,32.7031511135874,32.6410690787127,32.8434286642219
"O14818","Proteasome subunit alpha type-7","PSMA7",29.5777056413204,29.9877154950022,30.264346667072,29.5883247317328,31.4032567882326,31.4450580516061,31.4236255521453,32.211853101768,30.3079017394871,31.8192027196794,31.1698224208932,31.558934121956,30.5807971503187,31.511624424401,31.037057581476,29.1315071993117,31.2002270740943,30.5172214729703,31.6424609423928,30.8384305962824,30.2548621035273,30.9041156614375,32.482573501888,31.2723010179057,31.7004798284026,31.6814210520761,30.9612403578678,31.0574799871746,29.3560133113113,30.946923759079,NA,31.0287031642961,31.2832665734614,31.3226465293576,30.8493989934534,28.2466198528434,25.9086367904198,29.6542919607483,31.7004080713326,29.6925546299829,29.9757094570855,30.6195621170983,30.8806455038294,31.0415582246408,31.0711659260787,28.7763637513846,30.0604000808893,30.7041053292176,30.4807025785097,31.3983000868577,30.881689704242,31.3404619126406,NA,31.1401880502218,30.2573592078591,31.2139001310737,31.7441993538231,31.4594296173832,31.6339713487969,31.6691464223779,32.0207532959717,31.9975450111813,31.6615943661371,30.9663216716243,33.1174420970991,31.3394910814066,30.5390067204977,31.1851331295524,31.0994152322979,30.7385919393562,34.0715026231974,31.4203192931804,31.0492227213773,31.8551364232223,30.6604749425209,30.8771533322735,31.9403403054106,31.290973494078,31.3146763093429,31.5076095664913,31.6738046433844,31.5937096818619,31.4650803403469,31.503604733312,NA,31.8128768753158,33.3247689297874,31.2665994114352,NA,32.5224916242012,31.287258929007,30.7263007053943,31.5333483907942,30.9282582060247,33.1506641210977,31.4288907072692,NA,30.7698369326924,31.4593022809093,30.8828488979086,30.8271576651597,31.1088815769214,30.9317103944913,30.9548028073042,NA,30.9856459258823,32.8052287238566,31.4585754548716,31.9822841730876,31.1946871299142,30.1117987227539,31.5193462637629,31.034318735954,30.6705748937552,30.7650731956667,31.5123535961764,30.8286906666624,30.7163711143438,29.7027607205739,31.3175780893238,31.233203476996,31.588277152604,29.9938987644909,29.7371607812706,30.5053341400455,30.871990001141,30.9118744258393,31.2783406957266,31.4973086682131,31.7111059799593,31.7491709552487,32.2399227317533,31.6569902927928,30.7372482683284,31.5834708678072,30.688787078647,30.8343780701154,30.9376550648333,30.5231692475276,30.8223258475977,32.7750054751691,30.6461257870818,30.5355577862115,31.0583090510249,31.1648786984736,30.4662310884315,31.8417304687207,30.7238504802325,30.9538387196905,30.9588360597025,30.9546671303728,30.9116293393798,30.0394239649067,30.6134053909104,30.0801449672931,30.3565035551742,30.5046868705004,30.8217369092561,29.3608016748138,30.101152255373,30.2302853809364,30.3615237759288,29.2721284127908,30.603713380614,30.1173777178137,31.1634383908791,31.4218333161205,30.1218626193949,29.7659111773885,30.237507145802,29.0432776555663,30.1313732778119,30.2537759451919,29.5869327602631,28.8820598461835,31.1558543154995,29.5553656893812,30.6987630511119,30.1622390323324,29.6122298227981,29.1760506220966,29.5892587664712,30.3160998850499,30.2073647124994,30.7557080973492
"O15143","Actin-related protein 2/3 complex subunit 1B","ARPC1B",30.103503452285,30.7790951222711,31.0257602075646,30.2356243849154,30.7174014582914,29.8866231733331,30.0139620495862,30.1215444303236,28.9302379714166,29.476920816711,30.4467131686746,30.452245761812,31.2306235737733,NA,30.7280755826862,32.4176055900313,31.0806332762127,30.9010963239575,29.8265853411112,NA,30.8213759763246,30.26705025087,31.3633438108158,29.7279606460244,31.324149361883,31.3873313427653,31.8537969667144,30.3535072098359,29.4919084927889,31.2909328654585,NA,NA,31.462453593982,30.6960725908237,31.6018931773147,31.4516093195528,30.1225209167981,29.479031354532,31.1026144298902,30.2555362070604,29.1185301959218,29.738173304269,28.0918947171605,31.239587315197,31.219520843342,28.3413313673418,31.7394803672272,30.4515842953974,30.8952875578629,30.8845984285542,31.0099948107615,31.1864062645742,NA,30.8051593432536,29.170006939294,31.4682157107041,NA,31.1275337470891,31.1253906066175,31.4128779765251,31.7731051910986,31.8003144894978,29.7818519377011,31.5413855726672,31.3741511804525,31.5985937955492,31.8135265923898,31.0714026200451,31.4333818102649,NA,30.4583567977911,30.7610149939247,29.3175753185079,NA,31.2774491672826,31.2416420855379,31.0636068905019,32.08716302537,32.0273951057877,31.3243348054678,32.5368707490798,32.4377135963032,30.3645664437807,32.023988117101,NA,31.2352644311194,31.9438436697149,31.6313368358716,NA,30.8738428400739,31.1537285949927,31.2694774320573,31.2537025209793,31.5501586912487,30.773686451952,31.2109394202373,NA,31.065635043716,31.6730641396803,31.0638423661438,31.4241486007822,31.5683445561604,31.745163749092,31.5900894707296,NA,NA,31.3780934596038,31.7293734619527,31.9814179013685,30.9852320207111,29.8731791718348,31.9255998036741,31.0783622548514,30.4692330295827,31.0676068485628,31.8539134395059,31.5273764174052,31.1336310956837,29.8089294297873,30.9725855445462,31.2098534266303,31.7094048571345,30.1784285444086,29.0077712113875,30.3897548650783,31.0782967727333,31.083852600273,31.4785886857563,31.2660844997775,31.5512845276438,31.8204281041914,32.1424244993055,31.6223795305315,30.8171977932545,30.2388286222549,30.8826641331148,30.4355901508079,31.351727414714,31.2177071896669,31.4403308530543,30.659624465838,31.146910444819,30.9380955030255,31.0814580844377,31.1539328087225,31.0092231234034,NA,NA,31.2261591775205,31.1082625034206,30.9897599277753,31.2548005585391,31.0832752860015,30.7831589211721,30.9100743056313,31.5594934422985,31.3277668395979,30.2891028370413,30.5673327082634,30.3237740071417,30.0576528468098,31.4451474919382,30.9167335186595,30.5722578613039,30.4683441323892,30.9405679235022,31.3380927237571,31.3111916105891,31.2646552054532,30.5385277297806,31.2932087915508,31.2400469641272,31.5794843268695,30.528291940059,31.3101408111565,NA,31.1094758376789,31.2771321434119,31.1707776317103,31.0349601234524,31.8916757157963,31.0183672798844,31.0663347684814,31.260646800308,31.6942984740361
